"번호","개방서비스명","개방자치단체코드","인허가일자","영업상태명","폐업일자","소재지면적","사업장명","업태구분명","시설총규모","주소","시도"
346935,"휴게음식점",3490000,20180104,"영업/정상",NA,"68.00","스타벅스 인천공항T2출국","커피숍",68,"인천광역시 중구 제2터미널대로 446, 인천공항제2터미널 일반동 3층 (운서동)","인천광역시"
346936,"휴게음식점",3490000,20180104,"영업/정상",NA,"34.00","스타벅스 인천공항T2입국","커피숍",34,"인천광역시 중구 제2터미널대로 446, 인천공항제2터미널 일반동 1층 (운서동)","인천광역시"
347014,"휴게음식점",4830000,20200804,"영업/정상",NA,"661.75","스타벅스 나주혁신DT점","커피숍",661.75,"전라남도 나주시 빛가람로 838, 주1동 (빛가람동)","전라남도"
347110,"휴게음식점",4190000,20170605,"영업/정상",NA,"209.10","스타벅스커피원주무실점","커피숍",209.1,"강원도 원주시 능라동길 73, 1층 (무실동)","강원도"
347202,"휴게음식점",4180000,20120424,"영업/정상",NA,"188.00","스타벅스강원대점2","커피숍",188,"강원도 춘천시 서부대성로 243-1 (효자동, 2층,3층)","강원도"
347311,"휴게음식점",4190000,20161115,"영업/정상",NA,"223.39","스타벅스커피 원주혁신도시","커피숍",223.39,"강원도 원주시 혁신로 61, 1층 (반곡동, 104,105,106호)","강원도"
347407,"휴게음식점",4180000,20080924,"영업/정상",NA,"239.92","스타벅스춘천명동점","커피숍",239.92,"강원도 춘천시 중앙로 55, 1층 (중앙로2가)","강원도"
347575,"휴게음식점",4200000,20100329,"영업/정상",NA,"303.56","스타벅스커피강릉안목항점","커피숍",303.56,"강원도 강릉시 창해로14번길 40 (견소동)","강원도"
347641,"휴게음식점",4180000,20161024,"영업/정상",NA,"320.75","스타벅스커피춘천후평DT점","커피숍",320.75,"강원도 춘천시 후석로 316, 1~2층 (후평동)","강원도"
347733,"휴게음식점",5670000,20170627,"영업/정상",NA,"347.63","스타벅스 창원호계DT점","커피숍",347.63,"경상남도 창원시 마산회원구 내서읍 호원로 315, 1,2층","경상남도"
347759,"휴게음식점",5670000,20121212,"영업/정상",NA,"270.60","스타벅스 경남대점","커피숍",270.6,"경상남도 창원시 마산합포구 월영남로 3, 1.2층 (해운동)","경상남도"
347993,"휴게음식점",5670000,20180102,"영업/정상",NA,"284.91","스타벅스진해자은DT점","커피숍",284.91,"경상남도 창원시 진해구 진해대로 962, 스타벅스 자은 DT 1,2층 (자은동)","경상남도"
348043,"휴게음식점",5670000,20080610,"영업/정상",NA,"164.06","스타벅스 창원시티세븐점","커피숍",164.06,"경상남도 창원시 성산구 원이대로 332 (대원동,더시티세븐 상업시설동 1층 E-121호)","경상남도"
348057,"휴게음식점",5670000,20210413,"영업/정상",NA,"252.89","스타벅스 창원파티마병원점","커피숍",252.89,"경상남도 창원시 의창구 창이대로 45, 창원파티마병원 지상1층 (명서동)","경상남도"
348837,"휴게음식점",3290000,20110110,"영업/정상",NA,"393.03","(주)스타벅스서면중앙점","커피숍",393.03,"부산광역시 부산진구 서면로68번길 1, 1,2층 101,102,201호 (부전동)","부산광역시"
348871,"휴게음식점",3290000,20131111,"영업/정상",NA,"266.23","스타벅스 부산서면중앙로점","커피숍",266.23,"부산광역시 부산진구 중앙대로 701, 1~3층 (부전동)","부산광역시"
348916,"휴게음식점",3290000,20130813,"영업/정상",NA,"172.65","스타벅스 부산서면","커피숍",172.65,"부산광역시 부산진구 중앙대로692번길 46-10, 1층 (부전동)","부산광역시"
348937,"휴게음식점",3290000,20111123,"영업/정상",NA,"290.40","스타벅스부전역점","커피숍",290.4,"부산광역시 부산진구 중앙대로 777, 1,2층 (부전동)","부산광역시"
349030,"휴게음식점",3330000,20050921,"영업/정상",NA,"167.10","스타벅스 장산역점","커피숍",167.1,"부산광역시 해운대구 해운대로 802 (좌동, 웅신시네아트42-1,42-2호)","부산광역시"
349043,"휴게음식점",3330000,20010511,"영업/정상",NA,"383.47","스타벅스하버타운점","커피숍",383.47,"부산광역시 해운대구 해운대해변로 257 (우동, 하버타운2층,3층일부 )","부산광역시"
349101,"휴게음식점",3290000,20110824,"영업/정상",NA,"121.82","스타벅스서면트레이더스점","커피숍",121.82,"부산광역시 부산진구 시민공원로 31 (부암동,(주)이마트 (1층))","부산광역시"
349102,"휴게음식점",3290000,20110824,"영업/정상",NA,"172.60","스타벅스서면센트럴스퀘어점","커피숍",172.6,"부산광역시 부산진구 중앙대로666번길 50 (부전동,101호(1층))","부산광역시"
349108,"휴게음식점",3290000,20130110,"영업/정상",NA,"255.72","스타벅스 서면메디컬거리점","커피숍",255.72,"부산광역시 부산진구 가야대로 783-1, 1층 (부전동)","부산광역시"
349170,"휴게음식점",3330000,20060321,"영업/정상",NA,"132.23","스타벅스 베네시티점","커피숍",132.23,"부산광역시 해운대구 해운대해변로 163 (우동, 베네시티상가 101호 일부 )","부산광역시"
349217,"휴게음식점",3330000,20160414,"영업/정상",NA,"118.80","스타벅스해운대점","커피숍",118.8,"부산광역시 해운대구 구남로 49, 101호 (중동, 엘리시아)","부산광역시"
349263,"휴게음식점",3330000,20140731,"영업/정상",NA,"356.99","스타벅스 해운대달맞이 DT점","커피숍",356.99,"부산광역시 해운대구 달맞이길 57 (중동, 1.2.3층)","부산광역시"
349291,"휴게음식점",3330000,20140710,"영업/정상",NA,"65.00","스타벅스 센텀신세계B1","커피숍",65,"부산광역시 해운대구 센텀남대로 35 (우동, 신세계센텀시티 지하1층 일부)","부산광역시"
349341,"휴게음식점",3640000,20111221,"영업/정상",NA,"92.80","스타벅스 대전스타일마켓","커피숍",92.8,"대전광역시 동구 동서대로 1689, 서관동 2층 (용전동, 대전복합터미널)","대전광역시"
349355,"휴게음식점",3640000,20120412,"영업/정상",NA,"332.26","스타벅스대전가오점","커피숍",332.26,"대전광역시 동구 동구청로 101 (가오동, 세이프존 109,110,203,204호)","대전광역시"
349468,"휴게음식점",3650000,20140318,"영업/정상",NA,"693.02","스타벅스대전중앙로R점","커피숍",693.02,"대전광역시 중구 대종로 486, 1~2층 (은행동)","대전광역시"
349486,"휴게음식점",3650000,20041217,"영업/정상",NA,"214.91","스타벅스은행동점","다방",214.91,"대전광역시 중구 중앙로 164 (은행동,,15,17(1.2층))","대전광역시"
349596,"휴게음식점",3590000,20140121,"영업/정상",NA,"251.30","스타벅스커피광주무등산점","커피숍",251.3,"광주광역시 동구 증심사길 16, 1,2층 (운림동)","광주광역시"
349640,"휴게음식점",3590000,20171027,"영업/정상",NA,"339.60","스타벅스 광주지산유원지입구점","커피숍",339.6,"광주광역시 동구 무등로 592, 1,2층 (산수동)","광주광역시"
349643,"휴게음식점",3610000,20141216,"영업/정상",NA,"375.30","스타벅스 커피 광주봉선중앙점","커피숍",375.3,"광주광역시 남구 봉선중앙로 51, 1-2층 (봉선동)","광주광역시"
349659,"휴게음식점",3610000,20101125,"영업/정상",NA,"252.00","스타벅스봉선점","커피숍",252,"광주광역시 남구 봉선로 176 (봉선동,101,111호(1층))","광주광역시"
349736,"휴게음식점",3610000,20160526,"영업/정상",NA,"325.22","스타벅스커피 광주방림DT점","패스트푸드",446.12,"광주광역시 남구 대남대로 67, 1,2층 (방림동)","광주광역시"
349762,"휴게음식점",3600000,20150519,"영업/정상",NA,"386.76","스타벅스커피 광주금호DT점","커피숍",386.76,"광주광역시 서구 운천로109번길 1, 1~2층 (쌍촌동)","광주광역시"
349833,"휴게음식점",3630000,20110330,"영업/정상",NA,"278.28","스타벅스광산수완점","커피숍",278.28,"광주광역시 광산구 장신로 134 (수완동,103,104호(1층)202호(2층))","광주광역시"
349841,"휴게음식점",3630000,20131231,"영업/정상",NA,"155.01","스타벅스커피광주장덕점","커피숍",155.01,"광주광역시 광산구 장신로 85, 1층 102,114호 (장덕동)","광주광역시"
349963,"휴게음식점",3350000,20210611,"영업/정상",NA,"351.00","스타벅스 금정구서점","커피숍",351,"부산광역시 금정구 금강로 441, 태영빌딩 1~2층 (구서동)","부산광역시"
350072,"휴게음식점",4050000,20210611,"영업/정상",NA,"335.32","스타벅스 수지성복역점","커피숍",335.32,"경기도 용인시 수지구 성복2로 37, 1층 일부호, 2층 (성복동)","경기도"
350144,"휴게음식점",3220000,20210601,"영업/정상",NA,"274.90","스타벅스 도산사거리점","커피숍",274.9,"서울특별시 강남구 언주로 727, 트리스빌딩 지상1층 (논현동)","서울특별시"
350213,"휴게음식점",3400000,20210621,"영업/정상",NA,"325.70","스타벅스 동부산테마파크점","기타 휴게음식점",325.7,"부산광역시 기장군 기장읍 동부산관광로 34, A동 106호 [*미고시]","부산광역시"
350544,"휴게음식점",3000000,20210514,"영업/정상",NA,"299.25","스타벅스 정동점","커피숍",299.25,"서울특별시 종로구 새문안로 42, 피어선빌딩 1층 (신문로2가)","서울특별시"
350893,"휴게음식점",3940000,20210615,"영업/정상",NA,"299.78","스타벅스 화정호국로점","커피숍",299.78,"경기도 고양시 덕양구 화수로14번길 72, 1,2층 (화정동)","경기도"
350999,"휴게음식점",5020000,20210614,"영업/정상",NA,"129.15","스타벅스 포항세명기독병원점","커피숍",129.15,"경상북도 포항시 남구 대도동 94-5 외 22필지, 1층 세명기독병원 1동","경상북도"
351619,"휴게음식점",5670000,20210701,"영업/정상",NA,"194.22","스타벅스 창원내서점","커피숍",194.22,"경상남도 창원시 마산회원구 내서읍 광려천서로 81, ISC PLAZA 1층 104,105,106,107,108,109호","경상남도"
351636,"휴게음식점",3510500,20210610,"영업/정상",NA,"437.71","스타벅스 인천용일사거리DT점","커피숍",437.71,"인천광역시 미추홀구 한나루로 525, 1~2층 (주안동)","인천광역시"
351705,"휴게음식점",3000000,20210702,"영업/정상",NA,"28.85","스타벅스 강북삼성병원1층점","커피숍",28.85,"서울특별시 종로구 새문안로 29, 강북삼성병원 1층 (평동)","서울특별시"
351880,"휴게음식점",3530000,20210610,"영업/정상",NA,"456.55","스타벅스 간석중앙공원DT점","커피숍",456.55,"인천광역시 남동구 경인로 563, 1~2층 전부호 (간석동)","인천광역시"
352864,"휴게음식점",3330000,20210510,"영업/정상",NA,"137.39","스타벅스 센텀몰1F점","커피숍",137.39,"부산광역시 해운대구 센텀4로 15, 센텀시티 몰 1층 일부호 (우동)","부산광역시"
352920,"휴게음식점",5690000,20210602,"영업/정상",NA,"268.70","스타벅스 세종충남대학교병원점","커피숍",268.7,"세종특별자치시 보듬7로 20, 세종충남대학교병원 건강검진센터 1층 일부호 (도담동)","세종특별자치시"
353183,"휴게음식점",5350000,20210426,"영업/정상",NA,"374.33","스타벅스 김해금관대로DT점","커피숍",374.33,"경상남도 김해시 금관대로 1293, 1,2층 (내동)","경상남도"
353263,"휴게음식점",3320000,20210426,"영업/정상",NA,"467.24","스타벅스 부산만덕DT점","커피숍",467.24,"부산광역시 북구 만덕대로 323, 1층,2층 (만덕동)","부산광역시"
353484,"휴게음식점",3740000,20210524,"영업/정상",NA,"401.53","스타벅스 수원세류역DT점","커피숍",401.53,"경기도 수원시 권선구 경수대로 185, 1,2층 (세류동)","경기도"
353514,"휴게음식점",3520000,20210531,"영업/정상",NA,"450.73","스타벅스 송도컨벤시아대로DT점","커피숍",450.73,"인천광역시 연수구 벤처로 10, J.SQUARE C동 1,2층 (송도동)","인천광역시"
353880,"휴게음식점",4040000,20210429,"영업/정상",NA,"269.06","스타벅스 하남풍산역","커피숍",269.06,"경기도 하남시 덕풍서로 80, 빌리브하남 101~106호 (덕풍동)","경기도"
354518,"휴게음식점",5020000,20210527,"영업/정상",NA,"466.38","스타벅스 포항포스코DT","커피숍",466.38,"경상북도 포항시 남구 동촌동 701-83 1,2층","경상북도"
354803,"휴게음식점",3100000,20210517,"영업/정상",NA,"422.00","스타벅스 태릉입구역DT점","커피숍",422,"서울특별시 노원구 화랑로 469, 1,2층 (공릉동)","서울특별시"
354952,"휴게음식점",3440000,20210628,"영업/정상",NA,"59.00","스타벅스 대구가톨릭대학교병원점","커피숍",59,"대구광역시 남구 두류공원로17길 33, 대구가톨릭의과대학병원 스텔라관 1층 (대명동)","대구광역시"
355199,"휴게음식점",3070000,20210622,"영업/정상",NA,"350.06","스타벅스 장위뉴타운점","커피숍",350.06,"서울특별시 성북구 장월로38길 4, 타워39 1~2층 (장위동)","서울특별시"
355436,"휴게음식점",5530000,20210622,"영업/정상",NA,"384.16","스타벅스화성향남2지구점","커피숍",384.16,"경기도 화성시 향남읍 발안양감로 187, 센트럴프라자1동 108호, 204호","경기도"
355470,"휴게음식점",4080000,20210528,"영업/정상",NA,"466.48","스타벅스 안성계동DT점","커피숍",466.48,"경기도 안성시 안성맞춤대로 805, 1동 1,2층 (계동)","경기도"
355482,"휴게음식점",3980000,20210625,"영업/정상",NA,"330.57","스타벅스 구리장자호수점","커피숍",330.57,"경기도 구리시 장자대로 84, 1,2층 (수택동)","경기도"
355496,"휴게음식점",3140000,20210623,"영업/정상",NA,"394.93","스타벅스 목동10단지점","커피숍",394.93,"서울특별시 양천구 목동서로 401, A동 101,101-1호 (신정동, 대림아크로빌)","서울특별시"
355556,"휴게음식점",5590000,20210623,"영업/정상",NA,"366.30","스타벅스 양주옥정공원점","커피숍",366.3,"경기도 양주시 옥정동로7길 30, SD드림스퀘어 1,2층 108호 (옥정동)","경기도"
355752,"휴게음식점",4640000,20210614,"영업/정상",NA,"408.70","스타벅스전주IC DT점","커피숍",408.7,"전라북도 전주시 덕진구 기린대로 1022, 1~2층 (여의동)","전라북도"
